Boro,street,fromSt,avg_vol,lat,lon,geometry
Manhattan,LEXINGTON AVENUE,East 49 Street,331.6770833333333,40.7558783,-73.9728161,POINT (-73.9728161 40.7558783)
Manhattan,LEXINGTON AVENUE,East 61 Street,210.66666666666666,40.763484,-73.96727779999999,POINT (-73.96727779999999 40.763484)
Manhattan,LEXINGTON AVENUE,East 80 Street,147.25,40.7756453,-73.9584146,POINT (-73.9584146 40.7756453)
Manhattan,LEXINGTON AVENUE,East 85 Street,100.08333333333333,40.7788234,-73.9560831,POINT (-73.9560831 40.7788234)
Manhattan,LIBERTY STREET,Liberty Place,43.11904761904762,40.7087636,-74.0096527,POINT (-74.0096527 40.7087636)
Manhattan,MACOMBS DAM BRG,DEAD END,215.14311814859926,40.8284522,-73.9304978,POINT (-73.9304978 40.8284522)
Manhattan,MACOMBS DAM BRIDGE,Harlem River Shoreline,198.3643649815043,40.8280627,-73.9338563,POINT (-73.9338563 40.8280627)
Manhattan,MADISON AV,E 120 ST,181.4,40.8025615,-73.942998,POINT (-73.942998 40.8025615)
Manhattan,MADISON AV,E 71 ST,229.84615384615384,40.77110529999999,-73.9659388,POINT (-73.9659388 40.77110529999999)
Manhattan,MADISON AV,E 85 ST,170.93065693430657,40.7801867,-73.95931350000001,POINT (-73.95931350000001 40.7801867)
Manhattan,MADISON AV,E 95 ST,155.83333333333334,40.7865578,-73.9546618,POINT (-73.9546618 40.7865578)
Manhattan,MADISON AV BR,BOROUGH BOUNDARY,206.82582938388626,40.7421621,-73.9870251,POINT (-73.9870251 40.7421621)
Manhattan,MADISON AVE BET E 124TH ST & E 123RD ST,E 123 ST,192.42070484581498,40.7421621,-73.9870251,POINT (-73.9870251 40.7421621)
Manhattan,MADISON AVENUE,East 116 Street,135.27213541666666,40.7999956,-73.9448565,POINT (-73.9448565 40.7999956)
Manhattan,MADISON AVENUE,East 58 Street,222.5,40.7629724,-73.97187459999999,POINT (-73.97187459999999 40.7629724)
Manhattan,MADISON AVENUE,East 71 Street,261.6363636363636,40.77110529999999,-73.9659388,POINT (-73.9659388 40.77110529999999)
Manhattan,MADISON AVENUE BRIDGE,Harlem River Shoreline,213.1618837380427,40.8140937,-73.9331378,POINT (-73.9331378 40.8140937)
Manhattan,MADISON STREET,Dead End,48.873958333333334,40.7126093,-73.9905169,POINT (-73.9905169 40.7126093)
Manhattan,MANHATTAN AVENUE,West 120 Street,8.604166666666666,40.8075953,-73.9549435,POINT (-73.9549435 40.8075953)
Manhattan,MANHATTAN BRIDGE,6 Avenue Line,224.66446124763706,40.7429071,-73.9928,POINT (-73.9928 40.7429071)
Manhattan,MANHATTAN BRIDGE,BOROUGH BOUNDARY,219.32970807097882,40.7104867,-74.00895109999999,POINT (-74.00895109999999 40.7104867)
Manhattan,MANHATTAN BRIDGE,Dead End,222.6184279021343,40.7074959,-73.99077419999999,POINT (-73.99077419999999 40.7074959)
Manhattan,MORNINGSIDE AV,W 117 ST,26.794594594594596,40.8063305,-73.95777629999999,POINT (-73.95777629999999 40.8063305)
Manhattan,MORNINGSIDE AVENUE,West 120 Street,36.129441624365484,40.8082131,-73.9563912,POINT (-73.9563912 40.8082131)
Manhattan,MORNINGSIDE AVENUE,West 122 Street,32.027027027027025,40.8094727,-73.95547959999999,POINT (-73.95547959999999 40.8094727)
Manhattan,MORNINGSIDE DRIVE,Dead End,16.01063829787234,40.8064252,-73.9591404,POINT (-73.9591404 40.8064252)
Manhattan,MOUNT MORRIS PARK W,W 121 ST,76.0,40.8045335,-73.94571499999999,POINT (-73.94571499999999 40.8045335)
Manhattan,MT MORRIS PARK W BET W 120TH ST & W 121ST ST,W 120 ST,68.13530927835052,40.8051602,-73.9452622,POINT (-73.9452622 40.8051602)
Manhattan,MT MORRIS PARK W BET W 124TH ST & W 123RD ST,W 123 ST,81.0,40.8089588,-73.9523316,POINT (-73.9523316 40.8089588)
Manhattan,MULBERRY ST,PRINCE ST,26.01081081081081,40.7233745,-73.9957069,POINT (-73.9957069 40.7233745)
Manhattan,N/B 1ST AVE (3 LANES  W SIDE) @ E 61 ST,E 60 ST/KOCH BR PEDESTRIAN AND BIKE PATH,86.5,40.7685167,-73.98219379999999,POINT (-73.98219379999999 40.7685167)
Manhattan,N/B 1ST AVE (LEFT TURN BAY) @ E 14 ST,E 13 ST,18.339805825242717,40.7310343,-73.9839384,POINT (-73.9839384 40.7310343)
Manhattan,N/B 1ST AVE (LEFT TURN BAY) @ E 34 ST,E 33 ST,21.0,40.7630194,-73.9594991,POINT (-73.9594991 40.7630194)
Manhattan,N/B 1ST AVE (LEFT) @ E 14 ST,E 13 ST,32.0,40.7685167,-73.98219379999999,POINT (-73.98219379999999 40.7685167)
Manhattan,N/B 1ST AVE (LEFT) @ E 34 ST,E 33 ST,14.51048951048951,40.7630194,-73.9594991,POINT (-73.9594991 40.7630194)
Manhattan,N/B 1ST AVE TO WILLIS AVE BRIDGE,RFK BRIDGE MANHATTAN ENTRANCE RP,333.2894736842105,40.8043019,-73.927535,POINT (-73.927535 40.8043019)
Manhattan,N/B 3RD AVE (2 LANES E SIDE) @ E 61 ST,E 60 ST,183.0,40.7626507,-73.9652966,POINT (-73.9652966 40.7626507)
Manhattan,N/B 3RD AVE @ EAST 14TH ST,E 13 ST,201.0,40.7685167,-73.98219379999999,POINT (-73.98219379999999 40.7685167)
Manhattan,N/B 4TH AVE @ EAST 15TH ST,E 14 ST,27.833333333333332,40.7321805,-73.9824103,POINT (-73.9824103 40.7321805)
Manhattan,N/B 5 AVE (N LEG) @ W 141 ST,W 141 ST,24.76271186440678,40.8206198,-73.9445379,POINT (-73.9445379 40.8206198)
Manhattan,N/B 5 AVE @ E 139 ST,W 139 ST/E 139 ST/HARLEM RIVER DRV NB EN E 139 ST*,72.66666666666667,40.8115504,-73.9464769,POINT (-73.9464769 40.8115504)
Manhattan,N/B AMSTERDAM AVE @ W 110 ST,W 109 ST,118.07570422535211,40.8029988,-73.9638248,POINT (-73.9638248 40.8029988)
Manhattan,N/B AMSTERDAM AVE @ W 177TH & W 178TH STS,TRANS MANHATTAN EP NB ET 1 B,84.54205607476635,40.8455374,-73.9327801,POINT (-73.9327801 40.8455374)
Manhattan,N/B BRIDGE EXT (NEW ST) @ E 61 ST,BEND,64.0,40.7626507,-73.9652966,POINT (-73.9652966 40.7626507)
Manhattan,N/B BROADWAY @ W 61 ST,W 61 ST,148.0,40.7697876,-73.9822354,POINT (-73.9822354 40.7697876)
Manhattan,N/B FORT WASHINGTON AVE @ W 178TH ST,W 177 ST,35.22222222222222,40.8487267,-73.9391819,POINT (-73.9391819 40.8487267)
Manhattan,N/B IRVING PL @ EAST 15 TH ST,E 14 ST,31.0,40.7346622,-73.988283,POINT (-73.988283 40.7346622)
Manhattan,N/B LENOX AVE @ W 135 ST,W 135 ST,122.02749140893471,40.8140987,-73.9408016,POINT (-73.9408016 40.8140987)
Manhattan,N/B MADISON AVE @ E 24TH ST,E 24 ST,74.47247023809524,40.7415366,-73.98749839999999,POINT (-73.98749839999999 40.7415366)
Manhattan,N/B PARK AVE @ E 61 ST,E 60 ST,199.45652173913044,40.764211,-73.96900269999999,POINT (-73.96900269999999 40.764211)
Manhattan,N/B PARK AVE SOUTH @ E 19 ST,E 18 ST,0.0,40.7377153,-73.9880968,POINT (-73.9880968 40.7377153)
Manhattan,N/B ST. JAMES PLACE @ ST. JAMES ST,MADISON ST,105.875,40.7117926,-73.9996984,POINT (-73.9996984 40.7117926)
Manhattan,N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,170.79245283018867,40.7392008,-73.99471059999999,POINT (-73.99471059999999 40.7392008)
Manhattan,N/B YORK AVE @ E 61 ST,E 60 STREET PEDESTRIAN OPAS,0.2154696132596685,40.7599239,-73.958821,POINT (-73.958821 40.7599239)
Manhattan,NORFOLK ST,RIVINGTON ST,46.666666666666664,40.7195985,-73.98675580000001,POINT (-73.98675580000001 40.7195985)
Manhattan,PARK AV,E 59 ST,176.62489343563513,40.7628735,-73.9697016,POINT (-73.9697016 40.7628735)
Manhattan,PARK AV,E 60 ST,185.4113277623027,40.7634957,-73.9692444,POINT (-73.9692444 40.7634957)
Manhattan,PARK AV,E 61 ST,272.44827586206895,40.764211,-73.96900269999999,POINT (-73.96900269999999 40.764211)
Manhattan,PARK AV,E 86 ST,235.28571428571428,40.7801406,-73.957103,POINT (-73.957103 40.7801406)
Manhattan,PARK AV,E 87 ST,228.0,40.7808213,-73.9566076,POINT (-73.9566076 40.7808213)
Manhattan,PARK AV,E 96 ST,135.0,40.7865084,-73.95244389999999,POINT (-73.95244389999999 40.7865084)
Manhattan,PARK AVE APPROACH TO 57TH ST,E 56 ST,258.66932270916334,40.7571836,-73.9602548,POINT (-73.9602548 40.7571836)
Manhattan,PARK AVENUE,Astoria Line,175.8172238372093,40.77516809999999,-73.912009,POINT (-73.912009 40.77516809999999)
Manhattan,PARK AVENUE,East 119 Street,46.0,40.8011915,-73.9417051,POINT (-73.9417051 40.8011915)
Manhattan,PARK AVENUE,East 74 Street,125.55078125,40.7723846,-73.9627624,POINT (-73.9627624 40.7723846)
Manhattan,PARK ROW,Dead End,12.15625,40.7123582,-74.0030623,POINT (-74.0030623 40.7123582)
Manhattan,PEARL STREET,Beekman Street,106.80338541666667,40.7081108,-74.0034196,POINT (-74.0034196 40.7081108)
Manhattan,PECK SLIP,SOUTH ST,75.5,40.7074708,-74.0010523,POINT (-74.0010523 40.7074708)
Manhattan,PIKE STREET,Henry Street,57.955729166666664,40.7131775,-73.9926569,POINT (-73.9926569 40.7131775)
Manhattan,PITT STREET,DELANCEY STREET,75.5,40.7171637,-73.98313809999999,POINT (-73.98313809999999 40.7171637)
Manhattan,PITT STREET,Dead End,33.626488095238095,40.7175607,-73.982874,POINT (-73.982874 40.7175607)
Manhattan,QNSBORO BR EXIT,E 60 ST,388.6083172147002,40.7619251,-73.9655035,POINT (-73.9655035 40.7619251)
Manhattan,QNSBORO BR EXIT,E 61 ST,30.263313609467456,40.7626507,-73.9652966,POINT (-73.9652966 40.7626507)
Manhattan,RIVERSIDE DR,W 95 ST/HHP SB EXIT 11,26.294444444444444,40.795499,-73.9760053,POINT (-73.9760053 40.795499)
Manhattan,RIVERSIDE DR,W 97 ST,0.0,40.7966042,-73.9742914,POINT (-73.9742914 40.7966042)
Manhattan,RIVERSIDE DR,W 98 ST,28.00558659217877,40.7962732,-73.9715633,POINT (-73.9715633 40.7962732)
Manhattan,RIVERSIDE DR MAIN RD APPROACH TO W 95TH ST,W 95 ST/HHP SB EXIT 11,17.333333333333332,40.7933321,-73.9707372,POINT (-73.9707372 40.7933321)
Manhattan,RIVERSIDE DR MAIN RD APPROACH TO W 97TH ST,W 96 ST/HHP NB EXIT 11/HHP NB EN W 96 ST,24.151898734177216,40.7941912,-73.9721368,POINT (-73.9721368 40.7941912)
Manhattan,RIVERSIDE DR SR APPROACH TO W 95TH ST,W 94 ST,16.0,40.7926722,-73.9711075,POINT (-73.9711075 40.7926722)
Manhattan,RIVERSIDE DRIVE,BEND,148.0,40.8517495,-73.941909,POINT (-73.941909 40.8517495)
Manhattan,RIVERSIDE DRIVE EAST,Riverside Drive West,0.0,40.8344459,-73.94914,POINT (-73.94914 40.8344459)
Manhattan,RIVERSIDE DRIVE WEST,Dead End,60.11764705882353,40.8364684,-73.9485676,POINT (-73.9485676 40.8364684)
Manhattan,RIVERSIDE RD MAIN RD APPROACH TO W 97TH ST,W 97 ST,21.9125,40.7944805,-73.9692422,POINT (-73.9692422 40.7944805)
Manhattan,ROOSEVELT IS BR,BOROUGH BOUNDARY,66.55555555555556,40.7630836,-73.9451036,POINT (-73.9451036 40.7630836)
Manhattan,ROOSEVELT IS BRIDGE,Qn-ny Cnty Shoreline,50.52058823529412,40.7630836,-73.9451036,POINT (-73.9451036 40.7630836)
Manhattan,RUTGERS ST,E BROADWAY,37.42050209205021,40.714088,-73.99026049999999,POINT (-73.99026049999999 40.714088)
Manhattan,S/B  BROADWAY @ EAST 13TH ST,E 13 ST,236.0,40.7310343,-73.9839384,POINT (-73.9839384 40.7310343)
Manhattan,S/B 2ND AVE (3 LANES E SIDE) @ E 60 ST,E 61 ST,379.0,40.7521033,-73.97024499999999,POINT (-73.97024499999999 40.7521033)
Manhattan,S/B 2ND AVE (ONLY THROUGH LANE) @E 23 ST,E 23 ST,33.8433734939759,40.7382741,-73.9817967,POINT (-73.9817967 40.7382741)
Manhattan,S/B 2ND AVE (THROUGH) @ E 14 ST,E 14 ST,280.0,40.7295632,-73.97794449999999,POINT (-73.97794449999999 40.7295632)
Manhattan,S/B 2ND AVE (THROUGH) @ E 23 ST,E 23 ST,318.3581395348837,40.7382741,-73.9817967,POINT (-73.9817967 40.7382741)
Manhattan,S/B 3RD AVE @ EAST 14TH ST,E 14 ST,143.75,40.7313567,-73.9825791,POINT (-73.9825791 40.7313567)
Manhattan,S/B 5 AVE @ W 142 ST,W 142 ST/HARLEM RIVER DR SR W,49.0,40.8171896,-73.9344723,POINT (-73.9344723 40.8171896)
Manhattan,S/B 5 AVENUE @ EAST 65 ST - EAST 64 ST,E 64 ST,117.4,40.7673206,-73.9690893,POINT (-73.9690893 40.7673206)
Manhattan,S/B 5TH AVE @ E 23RD ST,W 23 ST/E 23 ST,44.0,40.7412039,-73.9892052,POINT (-73.9892052 40.7412039)
Manhattan,S/B 5TH AVE @ E 42ND ST,E 41 ST,91.0,40.7534832,-73.9808891,POINT (-73.9808891 40.7534832)
Manhattan,S/B 5TH AVE @ E 42ND ST,W 42 ST/E 42 ST,219.0,40.7539734,-73.9822875,POINT (-73.9822875 40.7539734)
Manhattan,S/B 5TH AVE @ E 60TH ST,E 59 ST/CENTRAL PARK S,77.0,40.7649157,-73.9725535,POINT (-73.9725535 40.7649157)
Manhattan,S/B AMSTERDAM AVE @ W 110 ST,WEST 110 STREET,37.878136200716845,40.8029988,-73.9638248,POINT (-73.9638248 40.8029988)
Manhattan,S/B AMSTERDAM AVE @ W 125 ST,W 125 ST,131.0,40.8133854,-73.9562644,POINT (-73.9562644 40.8133854)
Manhattan,S/B AMSTERDAM AVE @ W 145 ST,W 145 ST,44.333333333333336,40.8204766,-73.9363084,POINT (-73.9363084 40.8204766)
Manhattan,S/B AMSTERDAM AVE @ W 162 ST,ST NICHOLAS AV/W 162 ST,90.66666666666667,40.8050937,-73.9525675,POINT (-73.9525675 40.8050937)
Manhattan,S/B AMSTERDAM AVE @ W 181ST ST & I-95 ON RAMP,WASHINGTON BRG/W 181 ST,103.3719512195122,40.848358,-73.930618,POINT (-73.930618 40.848358)
Manhattan,S/B BROADWAY @ E 21 ST,E 21 ST,128.0,40.7402596,-73.9905386,POINT (-73.9905386 40.7402596)
Manhattan,S/B BROADWAY @ E 23RD ST,5 AV,118.03900709219859,40.7415539,-73.98958189999999,POINT (-73.98958189999999 40.7415539)
Manhattan,S/B BROADWAY @ W 179 TH ST,W 179 ST,76.0,40.848759,-73.937073,POINT (-73.937073 40.848759)
Manhattan,S/B BROADWAY @ W 181 ST,W 181 ST,77.28571428571429,40.8500046,-73.9360523,POINT (-73.9360523 40.8500046)
Manhattan,S/B BROADWAY @ W 60 ST,W 61 ST,39.035714285714285,40.7717617,-73.9871989,POINT (-73.9871989 40.7717617)
Manhattan,S/B CEN. PK EXT TO 7 AVE @ CENT. PK S,7 AV/C P 7 AV APPR,1.1120689655172413,40.7628683,-73.98201209999999,POINT (-73.98201209999999 40.7628683)
Manhattan,S/B FORT WASHINGTON AVE @ W 179TH ST,W 179 ST/G WASHINGTON BR EN W 179 ST,50.0,40.8493281,-73.93894089999999,POINT (-73.93894089999999 40.8493281)
Manhattan,S/B IRVING PL. @  EAST 14TH ST,E 14 ST,18.5,40.7313567,-73.9825791,POINT (-73.9825791 40.7313567)
Manhattan,S/B LENOX AVE @ W 135 ST,W 135 ST,122.56516853932584,40.8140987,-73.9408016,POINT (-73.9408016 40.8140987)
Manhattan,S/B LEXINGTON AVE @ E 60 ST,E 60 ST,393.0,40.7628614,-73.9677277,POINT (-73.9677277 40.7628614)
Manhattan,S/B MADISON AVE (S OF W 142 ST @ 5 AVE),HRD SB EN E 142 ST,61.36363636363637,40.8102012,-73.9171325,POINT (-73.9171325 40.8102012)
Manhattan,S/B PARK AVE @ E 60 ST,E 59 ST,195.0603015075377,40.7634957,-73.9692444,POINT (-73.9692444 40.7634957)
Manhattan,S/B PARK AVE @ E 60 ST,E 60 ST,153.38879456706283,40.7634957,-73.9692444,POINT (-73.9692444 40.7634957)
Manhattan,S/B RIVERSIDE DR @ ST. CLAIRE PLACE,ST CLAIRE PL/HHP NB EXIT 12,8.35483870967742,40.5927512,-74.23082210000001,POINT (-74.23082210000001 40.5927512)
Manhattan,S/B UNION SQUARE EAST @ E 16 ST,E 16 ST,119.8048780487805,40.7392008,-73.99471059999999,POINT (-73.99471059999999 40.7392008)
Manhattan,S/B UNION SQUARE WEST @ E 14 ST,E 14 ST/UNIVERSITY PL,26.25,40.7389221,-73.9981994,POINT (-73.9981994 40.7389221)
Manhattan,S/B UNION SQUARE WEST@ EAST 14TH ST,E 14 ST/UNIVERSITY PL,31.0,40.7389221,-73.9981994,POINT (-73.9981994 40.7389221)
Manhattan,S/B WASHINGTON ST @ BATTERY PLACE,BATTERY PLACE,10.207446808510639,40.70483249999999,-74.0156571,POINT (-74.0156571 40.70483249999999)
Manhattan,SOUTH ST,BROAD ST,80.1639344262295,40.7017906,-74.011175,POINT (-74.011175 40.7017906)
Manhattan,SOUTH STREET,Dead End,23.957321559970566,40.7074708,-74.0010523,POINT (-74.0010523 40.7074708)
Manhattan,SOUTH STREET,Dead end,72.33333333333333,40.7074708,-74.0010523,POINT (-74.0010523 40.7074708)
Manhattan,SOUTH STREET,Pike Slip,40.133101851851855,40.709839,-73.99176899999999,POINT (-73.99176899999999 40.709839)
Manhattan,SPRING STREET,Crosby Street,86.29255319148936,40.7226644,-73.9979838,POINT (-73.9979838 40.7226644)
Manhattan,SPRING STREET,Hudson Street,65.765625,40.7258377,-74.0075584,POINT (-74.0075584 40.7258377)
Manhattan,ST JAMES PLACE,Madison Street,70.1015625,40.7117926,-73.9996984,POINT (-73.9996984 40.7117926)
Manhattan,STAFF ST,RIVERSIDE DR/HHP NB EN DYCKMAN ST/HHP SB EN DYCKM*,10.166666666666666,40.8673604,-73.9305829,POINT (-73.9305829 40.8673604)
Manhattan,STATE ST,BRIDGE ST,63.91379310344828,40.7036167,-74.0143867,POINT (-74.0143867 40.7036167)
Manhattan,STATE STREET,UNNAMED ST/BATTERY PARK GREENWAY,25.0,40.7033866,-74.0144291,POINT (-74.0144291 40.7033866)
Manhattan,SUTTON PLACE,East 57 Street,58.890625,40.7573717,-73.96067049999999,POINT (-73.96067049999999 40.7573717)
Manhattan,TER DR,5 AV/E 72 ST,8.33013589128697,40.7719508,-73.967534,POINT (-73.967534 40.7719508)
Manhattan,TER DR,THE MALL,2.6666666666666665,40.7738273,-73.9716929,POINT (-73.9716929 40.7738273)
Manhattan,TERRACE DRIVE,Center Drive,5.007858546168959,40.7738273,-73.9716929,POINT (-73.9716929 40.7738273)
Manhattan,TERRACE DRIVE,East Drive,13.0,40.7733169,-73.9689288,POINT (-73.9689288 40.7733169)
Manhattan,TRANS MANHATTAN EP NB ET 1 B,TRANS MANHATTAN EP SB EN WASH BR,85.81565396498455,40.8482519,-73.9367077,POINT (-73.9367077 40.8482519)
Manhattan,TRINITY PL,EXCHANGE AL,90.75,40.7071485,-74.0132793,POINT (-74.0132793 40.7071485)
Manhattan,TRINITY PL,MORRIS ST/GREENWICH ST,55.5,40.70626439999999,-74.0143025,POINT (-74.0143025 40.70626439999999)
Manhattan,UNIVERSITY HEIGHTS BRG,UNIVERSITY HEIGHTS BRIDGE APPR,193.89434075857918,40.8627865,-73.914895,POINT (-73.914895 40.8627865)
Manhattan,UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,194.52964022894523,40.862738,-73.9148247,POINT (-73.9148247 40.862738)
Manhattan,VARICK ST,CANAL ST,229.72535211267606,40.7225325,-74.0063246,POINT (-74.0063246 40.7225325)
Manhattan,W 106 ST,RIVERSIDE DR,4.428571428571429,40.8022731,-73.9700522,POINT (-73.9700522 40.8022731)
Manhattan,W 106 ST,WEST END AV,19.333333333333332,40.8016185,-73.96851319999999,POINT (-73.96851319999999 40.8016185)
Manhattan,W 120 ST,5 AV/E 120 ST,84.8124191461837,40.8048948,-73.9490058,POINT (-73.9490058 40.8048948)
Manhattan,W 120TH ST BET LENOX AVE & MT MORRIS PARK W,MOUNT MORRIS PARK W,60.0,40.8044257,-73.9437629,POINT (-73.9437629 40.8044257)
Manhattan,W 124 ST,MOUNT MORRIS PARK W,60.56072351421189,40.8064176,-73.94434729999999,POINT (-73.94434729999999 40.8064176)
Manhattan,W 124TH ST BET 5TH AVE & MT MORRIS PARK W,MOUNT MORRIS PARK W,92.21758241758242,40.8044257,-73.9437629,POINT (-73.9437629 40.8044257)
Manhattan,W 135 ST @ 5 AVE,LENOX TERRACE PL,96.9624060150376,40.8127542,-73.9376399,POINT (-73.9376399 40.8127542)
Manhattan,W 135 ST @ LENOX AVE,7 AVENUE,94.07051282051282,40.8128008,-73.93774909999999,POINT (-73.93774909999999 40.8128008)
Manhattan,W 145 ST,RIVERSIDE DR,38.0,40.8270755,-73.9519457,POINT (-73.9519457 40.8270755)
Manhattan,W 145 ST BR,145 ST BR,218.6,40.8195156,-73.9329721,POINT (-73.9329721 40.8195156)
Manhattan,W 145 ST BR,BEND,254.83333333333334,40.8243115,-73.9454363,POINT (-73.9454363 40.8243115)
Manhattan,W 155TH ST EB&WB WEST OF HARLEM RIVER DRIVE,FRED DOUGLASS BLVD,12.452554744525548,40.8304543,-73.9403253,POINT (-73.9403253 40.8304543)
Manhattan,W 157 ST,AMSTERDAM AV,12.0,40.832876,-73.9420536,POINT (-73.9420536 40.832876)
Manhattan,W 158 ST,RIVERSIDE DR/EDWARD M MORGAN PL,15.75,40.83520499999999,-73.94570689999999,POINT (-73.94570689999999 40.83520499999999)
Manhattan,W 165 ST,FT WASHINGTON AV,68.0,40.8402009,-73.9430675,POINT (-73.9430675 40.8402009)
Manhattan,W 165 ST,MC KENNA SQ/ST NICHOLAS AV,30.046838407494146,40.8372012,-73.9367117,POINT (-73.9367117 40.8372012)
Manhattan,W 168 ST,FT WASHINGTON AV,24.585714285714285,40.8421453,-73.94228869999999,POINT (-73.94228869999999 40.8421453)
Manhattan,W 173rd ST APPR WADSWORTH AVE.,ST NICHOLAS AV,22.08627450980392,40.8446546,-73.9387274,POINT (-73.9387274 40.8446546)
Manhattan,W 174TH ST APPROACHING BROADWAY,FT WASHINGTON AV,14.769282814614344,40.8463076,-73.9229904,POINT (-73.9229904 40.8463076)
Manhattan,W 181 ST,ST NICHOLAS AV,91.05555555555556,40.849303,-73.9337546,POINT (-73.9337546 40.849303)
Manhattan,W 39 ST,AVE OF THE AMERICAS/AV OF THE AMERICAS,108.29133858267717,40.7529369,-73.9854876,POINT (-73.9854876 40.7529369)
Manhattan,W 40 ST,AVE OF THE AMERICAS,83.61609907120743,40.7535567,-73.98504,POINT (-73.98504 40.7535567)
Manhattan,W 45 ST,8 AV,121.0,40.7591476,-73.9883791,POINT (-73.9883791 40.7591476)
Manhattan,W 54 ST,9 AV,89.3375,40.7660092,-73.9871497,POINT (-73.9871497 40.7660092)
Manhattan,W 55 ST,9 AV,79.8875,40.7666387,-73.98667999999999,POINT (-73.98667999999999 40.7666387)
Manhattan,W 56 ST,7 AV,91.47619047619048,40.7648474,-73.9805291,POINT (-73.9805291 40.7648474)
Manhattan,W 71ST ST E/O AMSTERDAM AVE/BROADWAY,COLUMBUS AV,26.870445344129553,40.85327059999999,-73.93185559999999,POINT (-73.93185559999999 40.85327059999999)
Manhattan,W 72 ST,HHP NB EXIT 9,24.381656804733726,40.778179,-73.9805876,POINT (-73.9805876 40.778179)
Manhattan,W 72 ST,RIVERSIDE DR/HUDSON RIVER GREENWAY,61.42857142857143,40.7803087,-73.9856949,POINT (-73.9856949 40.7803087)
Manhattan,W 72 ST,WEST END AV,37.003974167908595,40.7798053,-73.9844888,POINT (-73.9844888 40.7798053)
Manhattan,W 72 ST ENT TO PK,CENTRAL PK W,0.006172839506172839,40.7811022,-73.9724322,POINT (-73.9724322 40.7811022)
Manhattan,W 79 ST,HENRY HUDSON PKWY SB ET 10 E-W,65.46153846153847,40.783815,-73.9798909,POINT (-73.9798909 40.783815)
Manhattan,W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,80.58716075156576,40.784863,-73.982513,POINT (-73.982513 40.784863)
Manhattan,W 86 ST,RIVERSIDE DR,32.0,40.7899317,-73.9802914,POINT (-73.9802914 40.7899317)
Manhattan,W 86 ST,WEST END AV,61.0,40.78887599999999,-73.9778783,POINT (-73.9778783 40.78887599999999)
Manhattan,W 95 ST,WEST END AV,95.0,40.7945868,-73.9737057,POINT (-73.9737057 40.7945868)
Manhattan,W 97 ST,CENTRAL PK W,100.16165718927701,40.7923818,-73.9641663,POINT (-73.9641663 40.7923818)
Manhattan,W 97 ST,WEST END AV,13.111280487804878,40.7959366,-73.9727163,POINT (-73.9727163 40.7959366)
Manhattan,W 97TH ST APPROACH TO RIVERSIDE RD SR,WEST END AV,13.524691358024691,40.7944805,-73.9692422,POINT (-73.9692422 40.7944805)
Manhattan,W BROADWAY,DUANE ST,126.64,40.7152355,-74.00543160000001,POINT (-74.00543160000001 40.7152355)
Manhattan,W/B 145TH ST BR @ W 145 ST,HARLEM RIVER DRIVE,127.69020501138952,40.8204766,-73.9363084,POINT (-73.9363084 40.8204766)
Manhattan,W/B ALEXANDER HAMILTON BR N/S 2 LANES,HARLEM RIVER DRIVE,435.8391304347826,40.8278422,-73.9346806,POINT (-73.9346806 40.8278422)
Manhattan,W/B ALEXANDER HAMILTON BR S/S 2 LANES,BEND,380.7945205479452,40.7459637,-73.9869054,POINT (-73.9869054 40.7459637)
Manhattan,W/B BATTERY PLACE @ WASHINGTON ST,WASHINGTON STREET,150.5,40.7403102,-74.0079532,POINT (-74.0079532 40.7403102)
Manhattan,W/B BROOKLYN BRIDGE,BOROUGH BOUNDARY,752.1,40.7251272,-73.9968604,POINT (-73.9968604 40.7251272)
Manhattan,W/B BROOKLYN BRIDGE,PEARL ST,450.55555555555554,40.7060073,-73.99667079999999,POINT (-73.99667079999999 40.7060073)
Manhattan,W/B E 135 ST (MAIN RD) @ MADISON AVE,MADISON AV BR/HRD NB EXIT 21/HARLEM RIVER DRIVE G*,7.0,40.8278422,-73.9346806,POINT (-73.9346806 40.8278422)
Manhattan,W/B E 14 ST (SERVICE RD) @ 1ST AVE,AVENUE A,9.588235294117647,40.7065806,-74.0159833,POINT (-74.0159833 40.7065806)
Manhattan,W/B E 14 ST (SERVICE) @ 1ST AVE,AVENUE A,8.98567335243553,40.7065806,-74.0159833,POINT (-74.0159833 40.7065806)
Manhattan,W/B E 14 ST @ 2 AVE,2 AV,84.0,40.7323673,-73.9849462,POINT (-73.9849462 40.7323673)
Manhattan,W/B E 17 ST @ BROADWAY,UNION SQ W/BROADWAY,83.83333333333333,40.7371264,-73.9903427,POINT (-73.9903427 40.7371264)
Manhattan,W/B E 23 ST @ 2ND AVE,2 AV,89.66666666666667,40.7239259,-73.990644,POINT (-73.990644 40.7239259)
Manhattan,W/B E 23RD ST @ BROADWAY,BROADWAY,98.36363636363636,40.7594328,-73.9851453,POINT (-73.9851453 40.7594328)
Manhattan,W/B E 23RD ST @ BROADWAY,W 23 ST/5 AV,119.2089552238806,40.7412039,-73.9892052,POINT (-73.9892052 40.7412039)
